Id,SalePrice
2735,128041.6158239895
2736,137086.55206625792
2737,106625.15854287101
2738,150036.31202253187
2739,183344.30503695505
2740,138300.58635618747
2741,136908.15837316634
2742,175785.40381493978
2743,141476.9081798864
2744,163538.814784972
2745,153657.86637198273
2746,121970.21679163189
2747,164896.30153032742
2748,122271.60060922755
2749,116027.804224808
2750,102041.66589441919
2751,111961.91934287059
2752,238326.25284203375
2753,161203.1395872829
2754,236265.57931220112
2755,136449.28174130525
2756,53260.12723292969
2757,49126.32595388475
2758,58578.96247415175
2759,154821.05182489264
2760,121211.89042647323
2761,155644.86032161675
2762,154950.13257668563
2763,216250.72534045484
2764,170581.67059997376
2765,261060.1929888958
2766,103401.45681563462
2767,60606.250748694874
2768,117200.37223251327
2769,122768.23048432893
2770,170341.853160996
2771,100649.69732434163
2772,106743.47531026579
2773,153180.80990306893
2774,131484.38643090846
2775,124463.16772716818
2776,159769.84992514295
2777,165830.5815443392
2778,124929.37124760076
2779,122648.80827221787
2780,113758.10539852362
2781,76578.71388985566
2782,65399.46031561191
2783,57467.74873833498
2784,119397.34403856494
2785,127527.0020305349
2786,22485.3062097386
2787,119871.8768994608
2788,38524.26439905772
2789,202834.94672411354
2790,80993.25639812439
2791,112254.10182909598
2792,36622.50829288666
2793,168856.01802625018
2794,58586.10543075763
2795,110108.62522603455
2796,72943.62875455548
2797,208848.01971096895
2798,91693.85188299604
2799,118186.06074967701
2800,60789.47679021931
2801,113434.0096392911
2802,127018.70164357196
2803,184869.01583863446
2804,139434.07421258627
2805,93619.49185993103
2806,78352.03999751923
2807,170925.75109636877
2808,151585.94648282882
2809,121943.0260383552
2810,120771.0042296222
2811,164431.893178927
2812,174363.94659467577
2813,181242.98025936284
2814,191488.35886853724
2815,89021.44152022945
2816,236168.95238832035
2817,133860.12710937718
2818,120049.62060368923
2819,178989.75584817026
2820,130667.03628513264
2821,115840.60247224453
2822,192372.13755750773
2823,279292.4598167408
2824,165866.2862663651
2825,162550.59734782763
2826,119083.75905226986
2827,148159.51196141331
2828,237041.02648303658
2829,209029.9537790902
2830,229736.50744865462
2831,195763.24317368143
2832,243129.83496703743
2833,266006.7955612922
2834,210332.26144849067
2835,224433.1064632733
2836,206608.68189206556
2837,180361.277893116
2838,137753.33936010138
2839,176339.73302487424
2840,209000.4970611944
2841,209186.39652182208
2842,229477.7635352814
2843,149396.24046592298
2844,182064.57513601612
2845,106361.17142468854
2846,213532.97988493438
2847,205671.6324558698
2848,237674.29447857384
2849,209983.17867042054
2850,287025.0916492194
2851,225791.46178584243
2852,252704.0495975567
2853,232889.07765611983
2854,163271.2353477613
2855,216906.8009691767
2856,204042.1437731972
2857,195629.3412638011
2858,213166.19708822295
2859,112189.82126581692
2860,133372.72772083688
2861,128754.48156560236
2862,217131.7839016118
2863,130155.58816559264
2864,241572.62437525135
2865,170979.6607575866
2866,203814.29101549578
2867,63320.82515264815
2868,131494.43582391366
2869,100474.51288709138
2870,139630.80556562007
2871,84891.20270022354
2872,-1961.9176433980465
2873,85938.45991242933
2874,126226.05800561537
2875,136594.77547389478
2876,182332.4743726938
2877,124928.2324053226
2878,155684.86803426314
2879,134888.36458205874
2880,105986.39331970201
2881,136245.9354497851
2882,141228.9360086075
2883,192191.73352733115
2884,212427.21666792105
2885,165014.16862341738
2886,204609.03329354315
2887,93457.05732293287
2888,137712.1268390899
2889,34649.98876495776
2890,45224.569850189844
2891,144534.8107107191
2892,20598.76328780991
2893,96033.55202146969
2894,25634.89350299933
2895,282448.2467548023
2896,269866.6254500409
2897,198787.08908013627
2898,185196.903952135
2899,220641.48514437978
2900,164872.2602588178
2901,201007.98559404933
2902,194346.25462946878
2903,310373.1318762405
2904,323195.4801223774
2905,37513.01639641402
2906,248359.6491192719
2907,120225.18353416352
2908,116897.89959399332
2909,173893.88306865515
2910,57410.44912804826
2911,86886.89623454236
2912,145910.99386138679
2913,88898.67363016447
2914,67322.71130492561
2915,67322.71130492561
2916,88051.70106458012
2917,172102.76845164737
2918,107990.54692545324
2919,250772.88012216496
